personne_id,nom,prenom,naissance,deces,nationalite,artiste,popularite
626a46e1-9321-403d-934e-912e72aeddbe,James,Brion,1945-02-20,1999-08-07,,,36.715
fc59fc53-f690-4b6e-a3af-f57a20063260,Glen,John,1921-07-18,2016-12-08,gb,,5.072
0f9fb46b-fed1-45a4-9d44-e3b1e30b5623,Dunaway,Dorothy Faye,1941-01-14,,us,Faye Dunaway,36.551
71120c4e-1d7d-4555-a8a9-088187ab65df,Griffith,Melanie,1957-08-09,,,,43.628
972ce6ac-0335-415d-9e95-46a64b187348,Elliott,Sam,1944-08-09,,,,49.251
9cc1f810-6a4a-4567-854e-75456a5362a0,McQueen,Terrence Stephen,1930-03-24,1980-11-07,us,Steve McQueen,37.648
0f28abed-ea87-4ebc-830c-31f975f34227,Midler,Bethany Ann,1945-12-01,,us,Bette Midler,14.208
d42316a0-cb88-4fcd-863c-f2c2127f04d6,Buscemi,Steve,1957-12-13,,,,44.404
8ca8fd66-25e2-40d4-8167-42f8106e7fcd,Hurt,John,1940-01-22,2017-01-25,,,15.006
f83b5489-8fe1-4a0d-854c-176d18455020,Streep,Meryl,1949-06-22,,us,,38.889
997cba12-b9a5-4cf7-8de8-b05326e8e25e,Fairbank,Christopher,1953-10-04,,,,32.51
ee7f1acd-faa2-4066-8b4a-b4590fffcfd8,Giraud,Roland,1942-02-14,,fr,,3.18
c486a57a-ff55-43d0-ae12-b02696c50154,Tipping,Timothy,1958-02-13,1993-02-05,gb,Tip Tipping,8.98
c872e22c-096a-4b71-886e-491e7733d3df,Cosmatos,George P.,1941-01-04,2005-04-19,it,,5.313
4c67645a-e060-42db-a1b0-b4a68e6c31ff,Emmet,M.,1935-03-22,,,,18.012
86d6a3a7-0430-4792-a7d0-330ff726eab9,Delany,Dana,1956-03-13,,,,31.973
f89880cb-fc33-4dee-8de4-b4ed73317c1d,Hulce,Thomas Edward,1953-12-06,,us,,14.663
a8dd215c-c756-4adb-81eb-f751680a3b08,Pfeiffer,Michelle,1958-04-29,,us,,40.675
d70a44bc-01cb-4166-864a-3cc3c303ccf9,Cartwright,Veronica,1949-04-20,,gb,,23.536
dee592c1-a8fd-4dab-bc77-7991e42591a6,Jason,Jennifer,1962-02-05,,,,56.767
dbb64dbe-23db-433e-af34-1962bcc0068c,Curtis,Jamie Lee,1958-11-22,,us,,46.564
aa1551f5-dc8f-459c-8789-e030badce2c7,Scheider,Roy,1932-11-10,2008-02-10,us,,27.361
2a5194c2-d23f-40ed-9aa7-ea09e4814b7d,David,Keith,1956-06-04,,,,37.195
92426e8c-25a6-4b4b-9670-9ed0d8885ae1,Baldwin,Alec,1958-04-03,,,,34.581
9f5a44dc-9ecf-451e-9fef-a4dcc3cf294a,Farrow,Mia,1945-02-09,,us,,21.172
